ID,ID salarié,Date de début,Type,Distance (m),Temps écoulé (s),Date de fin,Commentaire
1297,53673,07/02/2026 11:47,Voile,13770,5521,07/02/2026 13:19,Navigation sur l'étang ⛵
1298,53673,12/02/2026 20:48,Voile,3776,1470,12/02/2026 21:12,Régates ce week-end !
1299,53673,20/02/2026 06:58,Voile,24790,5293,20/02/2026 08:26,
1300,53673,23/02/2026 18:33,Voile,13539,5445,23/02/2026 20:03,Navigation sur l'étang ⛵
1301,53673,06/03/2026 07:03,Voile,23786,5199,06/03/2026 08:29,Navigation sur l'étang ⛵
1302,53673,21/03/2026 08:11,Voile,22419,6511,21/03/2026 09:59,Navigation sur l'étang ⛵
1303,53673,04/04/2026 09:32,Voile,5561,1684,04/04/2026 10:00,Navigation sur l'étang ⛵
1304,53673,06/04/2026 08:27,Voile,8781,2209,06/04/2026 09:03,
1305,53673,10/04/2026 18:55,Voile,28601,9054,10/04/2026 21:26,Régates ce week-end !
1306,13064,12/07/2025 11:27,Runing,18557,5178,12/07/2025 12:53,Nouveau record !
1307,13064,28/10/2025 17:27,Runing,4727,1352,28/10/2025 17:49,Nouveau record !
1308,13064,15/12/2025 18:24,Runing,17192,5446,15/12/2025 19:54,
1309,18918,20/04/2025 08:24,Tennis,,4030,20/04/2025 09:31,Victoire 6-3 6-4 🎾
1310,18918,24/04/2025 19:32,Tennis,,6702,24/04/2025 21:23,
1311,18918,07/05/2025 08:41,Tennis,,5856,07/05/2025 10:18,Entraînement technique
1312,18918,24/05/2025 13:15,Tennis,,4685,24/05/2025 14:33,Entraînement technique
1313,18918,26/06/2025 06:44,Tennis,,3911,26/06/2025 07:49,Entraînement technique
1314,18918,06/07/2025 12:29,Tennis,,3907,06/07/2025 13:34,Entraînement technique
1315,18918,24/07/2025 06:07,Tennis,,3456,24/07/2025 07:04,
1316,18918,27/07/2025 13:58,Tennis,,5848,27/07/2025 15:35,Entraînement technique
1317,18918,22/09/2025 08:56,Tennis,,6164,22/09/2025 10:38,Victoire 6-3 6-4 🎾
1318,18918,05/10/2025 14:27,Tennis,,4771,05/10/2025 15:46,
1319,18918,26/10/2025 10:32,Tennis,,7067,26/10/2025 12:29,
1320,18918,31/10/2025 19:48,Tennis,,3428,31/10/2025 20:45,Victoire 6-3 6-4 🎾
1321,18918,06/11/2025 08:17,Tennis,,4416,06/11/2025 09:30,
1322,18918,11/11/2025 07:10,Tennis,,6728,11/11/2025 09:02,Victoire 6-3 6-4 🎾
1323,18918,13/11/2025 17:33,Tennis,,6114,13/11/2025 19:15,
1324,18918,16/11/2025 10:46,Tennis,,6230,16/11/2025 12:29,Victoire 6-3 6-4 🎾
1325,18918,14/12/2025 09:23,Tennis,,4226,14/12/2025 10:33,
1326,18918,24/12/2025 18:11,Tennis,,6817,24/12/2025 20:04,Victoire 6-3 6-4 🎾
1327,18918,25/12/2025 07:12,Tennis,,3183,25/12/2025 08:05,
1328,18918,30/12/2025 18:57,Tennis,,6048,30/12/2025 20:37,Entraînement technique
1329,18918,13/02/2026 08:05,Tennis,,5101,13/02/2026 09:30,Victoire 6-3 6-4 🎾
1330,18918,12/03/2026 17:04,Tennis,,5502,12/03/2026 18:35,Victoire 6-3 6-4 🎾
1331,51328,21/04/2025 17:38,Runing,19041,4795,21/04/2025 18:58,
1332,51328,22/04/2025 19:21,Runing,14149,3745,22/04/2025 20:23,Belle séance 🔥
1333,51328,09/05/2025 19:24,Runing,3875,1001,09/05/2025 19:40,Super sortie 💪
1334,51328,19/05/2025 20:46,Runing,6550,2380,19/05/2025 21:25,Belle séance 🔥
1335,51328,06/06/2025 18:28,Runing,17571,5372,06/06/2025 19:57,Super sortie 💪
1336,51328,08/06/2025 13:52,Runing,12557,4827,08/06/2025 15:12,Super sortie 💪
1337,51328,01/09/2025 19:14,Runing,21882,6898,01/09/2025 21:09,Super sortie 💪
1338,51328,18/12/2025 20:42,Runing,5291,1353,18/12/2025 21:04,Nouveau record !
1339,51328,22/12/2025 08:08,Runing,18316,4562,22/12/2025 09:24,
1340,51328,10/02/2026 06:30,Runing,19716,6385,10/02/2026 08:16,Super sortie 💪
1341,51328,24/03/2026 06:10,Runing,12698,3314,24/03/2026 07:05,Nouveau record !
1342,51328,28/03/2026 13:16,Runing,17607,4421,28/03/2026 14:29,Nouveau record !
1343,86633,18/04/2025 20:09,Runing,11726,2988,18/04/2025 20:58,
1344,86633,22/04/2025 06:47,Runing,3125,854,22/04/2025 07:01,Super sortie 💪
1345,86633,19/05/2025 07:31,Runing,11551,3047,19/05/2025 08:21,Belle séance 🔥
1346,86633,21/05/2025 06:44,Runing,3722,965,21/05/2025 07:00,
1347,86633,01/06/2025 13:25,Runing,11800,2917,01/06/2025 14:13,Nouveau record !
1348,86633,02/06/2025 20:27,Runing,17513,4401,02/06/2025 21:40,
1349,86633,03/06/2025 19:44,Runing,8392,2294,03/06/2025 20:22,Super sortie 💪
1350,86633,11/06/2025 06:54,Runing,11963,3404,11/06/2025 07:50,Nouveau record !
1351,86633,14/06/2025 11:44,Runing,17808,5523,14/06/2025 13:16,Nouveau record !
1352,86633,16/06/2025 08:23,Runing,20863,8249,16/06/2025 10:40,Nouveau record !
1353,86633,21/06/2025 11:27,Runing,7512,1694,21/06/2025 11:55,
1354,86633,22/06/2025 09:03,Runing,5845,1444,22/06/2025 09:27,
1355,86633,23/07/2025 06:02,Runing,5892,2020,23/07/2025 06:35,Nouveau record !
1356,86633,24/07/2025 08:49,Runing,17193,4460,24/07/2025 10:03,Belle séance 🔥
1357,86633,09/08/2025 13:41,Runing,16585,4904,09/08/2025 15:02,Super sortie 💪
1358,86633,10/08/2025 08:31,Runing,18703,6601,10/08/2025 10:21,
1359,86633,15/08/2025 07:24,Runing,17865,4426,15/08/2025 08:37,Belle séance 🔥
1360,86633,28/08/2025 08:20,Runing,4080,1178,28/08/2025 08:39,Nouveau record !
1361,86633,13/09/2025 11:52,Runing,2647,888,13/09/2025 12:06,
1362,86633,24/09/2025 06:42,Runing,5844,2123,24/09/2025 07:17,Nouveau record !
1363,86633,25/09/2025 20:07,Runing,3282,1136,25/09/2025 20:26,Nouveau record !
1364,86633,28/09/2025 08:35,Runing,10413,2392,28/09/2025 09:14,Super sortie 💪
1365,86633,05/10/2025 12:19,Runing,13913,3137,05/10/2025 13:11,Super sortie 💪
1366,86633,09/10/2025 06:33,Runing,11614,3172,09/10/2025 07:25,
1367,86633,10/10/2025 19:38,Runing,19636,6049,10/10/2025 21:18,Super sortie 💪
1368,86633,21/10/2025 06:09,Runing,11820,2818,21/10/2025 06:56,Nouveau record !
1369,86633,23/10/2025 18:17,Runing,6210,1634,23/10/2025 18:44,Belle séance 🔥
1370,86633,28/10/2025 07:25,Runing,16944,6099,28/10/2025 09:06,
1371,86633,29/10/2025 08:04,Runing,10827,2684,29/10/2025 08:48,Nouveau record !
1372,86633,30/10/2025 08:26,Runing,7029,2447,30/10/2025 09:06,
1373,86633,02/11/2025 08:38,Runing,10110,3553,02/11/2025 09:37,Super sortie 💪
1374,86633,06/11/2025 08:21,Runing,4915,1524,06/11/2025 08:46,Belle séance 🔥
1375,86633,20/11/2025 18:00,Runing,5209,1813,20/11/2025 18:30,
1376,86633,27/11/2025 06:33,Runing,12045,3651,27/11/2025 07:33,Super sortie 💪
1377,86633,25/12/2025 19:35,Runing,10881,3324,25/12/2025 20:30,Nouveau record !
1378,86633,09/01/2026 07:22,Runing,19422,6081,09/01/2026 09:03,
1379,86633,17/01/2026 11:37,Runing,6180,2180,17/01/2026 12:13,Nouveau record !
1380,86633,30/01/2026 08:24,Runing,20597,5001,30/01/2026 09:47,Belle séance 🔥
1381,86633,05/02/2026 18:45,Runing,17000,6635,05/02/2026 20:35,
1382,86633,06/02/2026 19:27,Runing,19058,5001,06/02/2026 20:50,Nouveau record !
1383,86633,07/02/2026 10:40,Runing,4848,1157,07/02/2026 10:59,Belle séance 🔥
1384,86633,14/02/2026 14:05,Runing,4604,1659,14/02/2026 14:32,Super sortie 💪
1385,86633,15/02/2026 09:36,Runing,3881,1405,15/02/2026 09:59,
1386,86633,19/02/2026 06:30,Runing,18312,5965,19/02/2026 08:09,Super sortie 💪
1387,86633,20/02/2026 07:58,Runing,2238,626,20/02/2026 08:08,Belle séance 🔥
1388,86633,08/03/2026 09:47,Runing,19305,4787,08/03/2026 11:06,
1389,86633,12/03/2026 06:04,Runing,14027,3581,12/03/2026 07:03,Super sortie 💪
1390,86633,13/03/2026 20:10,Runing,14231,3319,13/03/2026 21:05,Nouveau record !
1391,86633,18/03/2026 17:19,Runing,17831,5604,18/03/2026 18:52,
1392,86633,23/03/2026 06:59,Runing,17173,4572,23/03/2026 08:15,Super sortie 💪
1393,86633,31/03/2026 17:21,Runing,11776,3420,31/03/2026 18:18,Nouveau record !
1394,86633,07/04/2026 07:06,Runing,16116,4429,07/04/2026 08:19,Nouveau record !
1395,29200,21/04/2025 06:30,Runing,14955,4639,21/04/2025 07:47,Nouveau record !
1396,29200,20/06/2025 08:28,Runing,16396,5735,20/06/2025 10:03,
1397,29200,23/12/2025 06:07,Runing,8211,2549,23/12/2025 06:49,
1398,43542,22/04/2025 07:46,Judo,,4647,22/04/2025 09:03,Passage de ceinture 🥋
1399,43542,24/04/2025 06:55,Judo,,4139,24/04/2025 08:04,
1400,43542,28/04/2025 06:30,Judo,,5046,28/04/2025 07:54,Passage de ceinture 🥋
1401,43542,04/05/2025 13:46,Judo,,4628,04/05/2025 15:03,
1402,43542,14/05/2025 06:14,Judo,,3846,14/05/2025 07:18,Passage de ceinture 🥋
1403,43542,30/05/2025 17:12,Judo,,3899,30/05/2025 18:17,Séance randori
1404,43542,12/06/2025 06:55,Judo,,3704,12/06/2025 07:56,Séance randori
1405,43542,13/06/2025 07:14,Judo,,4288,13/06/2025 08:25,Séance randori
1406,43542,17/06/2025 17:41,Judo,,3705,17/06/2025 18:42,Séance randori
1407,43542,21/06/2025 08:17,Judo,,4344,21/06/2025 09:29,Séance randori
1408,43542,22/06/2025 10:45,Judo,,4456,22/06/2025 11:59,Passage de ceinture 🥋
1409,43542,24/06/2025 07:02,Judo,,3601,24/06/2025 08:02,Passage de ceinture 🥋
1410,43542,06/07/2025 13:47,Judo,,4258,06/07/2025 14:58,Passage de ceinture 🥋
1411,43542,09/07/2025 20:58,Judo,,4842,09/07/2025 22:18,Passage de ceinture 🥋
1412,43542,28/07/2025 18:31,Judo,,4344,28/07/2025 19:43,Séance randori
1413,43542,17/08/2025 10:07,Judo,,3798,17/08/2025 11:10,
1414,43542,01/09/2025 18:23,Judo,,5118,01/09/2025 19:48,Séance randori
1415,43542,09/09/2025 08:41,Judo,,4165,09/09/2025 09:50,Passage de ceinture 🥋
1416,43542,13/09/2025 12:24,Judo,,3778,13/09/2025 13:27,Passage de ceinture 🥋
1417,43542,01/10/2025 06:37,Judo,,4940,01/10/2025 07:59,Passage de ceinture 🥋
1418,43542,10/10/2025 06:04,Judo,,4719,10/10/2025 07:22,
1419,43542,11/10/2025 10:19,Judo,,5085,11/10/2025 11:43,Séance randori
1420,43542,03/11/2025 06:08,Judo,,3992,03/11/2025 07:14,Séance randori
1421,43542,08/11/2025 12:45,Judo,,4117,08/11/2025 13:53,
1422,43542,19/11/2025 19:40,Judo,,5069,19/11/2025 21:04,Passage de ceinture 🥋
1423,43542,23/11/2025 11:04,Judo,,4588,23/11/2025 12:20,Séance randori
1424,43542,26/11/2025 08:38,Judo,,4161,26/11/2025 09:47,
1425,43542,19/12/2025 06:36,Judo,,3724,19/12/2025 07:38,
1426,43542,22/12/2025 20:43,Judo,,4690,22/12/2025 22:01,
1427,43542,24/12/2025 18:48,Judo,,4643,24/12/2025 20:05,Séance randori
1428,43542,27/12/2025 12:49,Judo,,4399,27/12/2025 14:02,Séance randori
1429,43542,30/12/2025 08:11,Judo,,3607,30/12/2025 09:11,Passage de ceinture 🥋
1430,43542,24/01/2026 12:13,Judo,,4812,24/01/2026 13:33,
1431,43542,17/02/2026 20:19,Judo,,5345,17/02/2026 21:48,Passage de ceinture 🥋
1432,43542,24/03/2026 07:10,Judo,,4058,24/03/2026 08:17,Passage de ceinture 🥋
1433,43542,25/03/2026 18:02,Judo,,4909,25/03/2026 19:23,Passage de ceinture 🥋
1434,43542,31/03/2026 18:55,Judo,,5219,31/03/2026 20:22,Passage de ceinture 🥋
1435,43542,02/04/2026 08:34,Judo,,3837,02/04/2026 09:38,Passage de ceinture 🥋
1436,43542,03/04/2026 19:20,Judo,,3770,03/04/2026 20:22,
1437,64886,23/04/2025 17:41,Runing,10432,2692,23/04/2025 18:25,Nouveau record !
1438,64886,17/05/2025 14:28,Runing,9229,2845,17/05/2025 15:15,
1439,64886,25/06/2025 06:46,Runing,16218,5604,25/06/2025 08:19,Super sortie 💪
1440,64886,17/07/2025 18:11,Runing,7770,2749,17/07/2025 18:56,Nouveau record !
1441,64886,08/08/2025 08:19,Runing,7338,1948,08/08/2025 08:51,Nouveau record !
1442,64886,27/08/2025 06:27,Runing,10036,3154,27/08/2025 07:19,
1443,64886,08/09/2025 06:38,Runing,5267,1515,08/09/2025 07:03,Super sortie 💪
1444,64886,15/09/2025 08:15,Runing,4739,1744,15/09/2025 08:44,Super sortie 💪
1445,64886,01/10/2025 17:54,Runing,4784,1675,01/10/2025 18:22,
1446,64886,17/10/2025 19:30,Runing,7063,2444,17/10/2025 20:10,Belle séance 🔥
1447,64886,13/11/2025 08:52,Runing,3459,1240,13/11/2025 09:12,
1448,64886,25/02/2026 06:01,Runing,9427,2715,25/02/2026 06:46,Belle séance 🔥
1449,64886,04/03/2026 06:31,Runing,7556,1706,04/03/2026 06:59,Belle séance 🔥
1450,45140,10/05/2025 11:09,Runing,11881,3193,10/05/2025 12:02,Super sortie 💪
1451,45140,27/05/2025 20:59,Runing,10696,2874,27/05/2025 21:47,Super sortie 💪
1452,45140,31/05/2025 14:00,Runing,6870,1670,31/05/2025 14:27,Nouveau record !
1453,45140,17/06/2025 20:52,Runing,4205,1539,17/06/2025 21:17,Belle séance 🔥
1454,45140,04/07/2025 17:08,Runing,7959,2030,04/07/2025 17:41,
1455,45140,18/07/2025 20:38,Runing,12926,5145,18/07/2025 22:03,Nouveau record !
1456,45140,19/07/2025 11:26,Runing,20000,6019,19/07/2025 13:06,Nouveau record !
1457,45140,05/10/2025 11:05,Runing,21037,5692,05/10/2025 12:39,Nouveau record !
1458,45140,06/10/2025 08:23,Runing,2093,787,06/10/2025 08:36,Belle séance 🔥
1459,45140,19/10/2025 12:30,Runing,6377,1430,19/10/2025 12:53,Belle séance 🔥
1460,45140,23/11/2025 10:54,Runing,6566,2032,23/11/2025 11:27,
1461,45140,14/01/2026 06:03,Runing,6515,2508,14/01/2026 06:44,Nouveau record !
1462,45140,19/02/2026 17:23,Runing,3772,1054,19/02/2026 17:40,Super sortie 💪
1463,45140,21/02/2026 11:53,Runing,21461,4885,21/02/2026 13:14,Belle séance 🔥
1464,45140,27/02/2026 06:04,Runing,2408,737,27/02/2026 06:16,Nouveau record !
1465,45140,31/03/2026 06:47,Runing,19283,5019,31/03/2026 08:10,
1466,44927,23/04/2025 17:30,Randonnée,15262,9836,23/04/2025 20:14,Sentier magnifique 🌿
1467,44927,24/04/2025 17:41,Randonnée,18900,15071,24/04/2025 21:52,Superbe panorama 🌄
1468,44927,04/05/2025 10:38,Randonnée,15992,14959,04/05/2025 14:47,
1469,44927,16/05/2025 06:38,Randonnée,5359,3211,16/05/2025 07:31,
1470,44927,18/05/2025 09:40,Randonnée,6060,4660,18/05/2025 10:57,
1471,44927,04/06/2025 17:02,Randonnée,6574,5718,04/06/2025 18:37,Superbe panorama 🌄
1472,44927,13/06/2025 19:32,Randonnée,11385,8897,13/06/2025 22:00,Sentier magnifique 🌿
1473,44927,21/06/2025 09:44,Randonnée,8190,6987,21/06/2025 11:40,
1474,44927,06/07/2025 08:32,Randonnée,9921,10313,06/07/2025 11:24,Sentier magnifique 🌿
1475,44927,07/07/2025 17:10,Randonnée,9965,5903,07/07/2025 18:48,
1476,44927,09/07/2025 06:51,Randonnée,9615,5549,09/07/2025 08:23,
1477,44927,15/07/2025 19:50,Randonnée,9299,7110,15/07/2025 21:48,Sentier magnifique 🌿
1478,44927,04/08/2025 06:13,Randonnée,24886,21845,04/08/2025 12:17,
1479,44927,08/08/2025 07:09,Randonnée,15143,11520,08/08/2025 10:21,Superbe panorama 🌄
1480,44927,12/08/2025 17:20,Randonnée,10561,5635,12/08/2025 18:54,Sentier magnifique 🌿
1481,44927,28/08/2025 19:05,Randonnée,7330,6759,28/08/2025 20:57,Sentier magnifique 🌿
1482,44927,04/09/2025 19:41,Randonnée,9602,5998,04/09/2025 21:21,Sentier magnifique 🌿
1483,44927,11/09/2025 19:25,Randonnée,18403,11828,11/09/2025 22:42,Superbe panorama 🌄
1484,44927,21/09/2025 11:23,Randonnée,21792,14179,21/09/2025 15:19,Sentier magnifique 🌿
1485,44927,28/10/2025 20:16,Randonnée,6398,4398,28/10/2025 21:29,
1486,44927,04/11/2025 06:54,Randonnée,8450,6387,04/11/2025 08:40,Sentier magnifique 🌿
1487,44927,06/11/2025 18:55,Randonnée,20147,12725,06/11/2025 22:27,Sentier magnifique 🌿
1488,44927,09/11/2025 13:34,Randonnée,20232,17417,09/11/2025 18:24,Superbe panorama 🌄
1489,44927,20/11/2025 07:25,Randonnée,15771,14524,20/11/2025 11:27,
1490,44927,01/12/2025 18:07,Randonnée,14121,10448,01/12/2025 21:01,Sentier magnifique 🌿
1491,44927,06/12/2025 09:40,Randonnée,11994,8653,06/12/2025 12:04,
1492,44927,30/12/2025 17:50,Randonnée,19093,10095,30/12/2025 20:38,Superbe panorama 🌄
1493,44927,31/12/2025 20:16,Randonnée,10770,9225,31/12/2025 22:49,Sentier magnifique 🌿
1494,44927,10/01/2026 08:19,Randonnée,19792,11720,10/01/2026 11:34,
1495,44927,26/01/2026 07:05,Randonnée,19042,15708,26/01/2026 11:26,Superbe panorama 🌄
1496,44927,04/02/2026 19:30,Randonnée,20581,15226,04/02/2026 23:43,
1497,44927,21/02/2026 11:22,Randonnée,23688,16293,21/02/2026 15:53,
1498,44927,28/02/2026 09:04,Randonnée,23955,15477,28/02/2026 13:22,
1499,44927,12/03/2026 08:09,Randonnée,20029,11463,12/03/2026 11:20,Sentier magnifique 🌿
1500,44927,14/03/2026 08:50,Randonnée,18316,15806,14/03/2026 13:13,Sentier magnifique 🌿
1501,44927,01/04/2026 06:02,Randonnée,12163,7142,01/04/2026 08:01,
1502,44927,08/04/2026 18:13,Randonnée,16406,13180,08/04/2026 21:52,
1503,44927,16/04/2026 17:52,Randonnée,16920,18028,16/04/2026 22:52,
1504,44927,17/04/2026 20:26,Randonnée,18447,15341,18/04/2026 00:41,Sentier magnifique 🌿
1505,79837,15/06/2025 11:23,Runing,7796,2113,15/06/2025 11:58,
1506,79837,17/07/2025 19:40,Runing,11281,3321,17/07/2025 20:35,Super sortie 💪
1507,79837,06/10/2025 06:41,Runing,2538,702,06/10/2025 06:52,
1508,79837,08/12/2025 17:32,Runing,21045,5620,08/12/2025 19:05,
1509,76903,20/04/2025 14:47,Basketball,,6057,20/04/2025 16:28,
1510,76903,21/04/2025 18:15,Basketball,,5876,21/04/2025 19:53,
1511,76903,25/04/2025 06:51,Basketball,,5966,25/04/2025 08:30,
1512,76903,01/05/2025 06:25,Basketball,,4903,01/05/2025 07:46,Match de championnat 🏀
1513,76903,04/05/2025 11:14,Basketball,,4007,04/05/2025 12:20,Match de championnat 🏀
1514,76903,15/06/2025 12:07,Basketball,,6186,15/06/2025 13:50,
1515,76903,20/06/2025 08:20,Basketball,,4434,20/06/2025 09:34,Match de championnat 🏀
1516,76903,05/07/2025 08:01,Basketball,,5391,05/07/2025 09:30,Match de championnat 🏀
1517,76903,27/07/2025 13:49,Basketball,,6030,27/07/2025 15:29,Match de championnat 🏀
1518,76903,10/08/2025 08:39,Basketball,,6498,10/08/2025 10:27,Match de championnat 🏀
1519,76903,19/08/2025 08:47,Basketball,,6607,19/08/2025 10:37,Match de championnat 🏀
1520,76903,31/08/2025 11:40,Basketball,,6186,31/08/2025 13:23,
1521,76903,02/09/2025 06:19,Basketball,,4393,02/09/2025 07:32,Match de championnat 🏀
1522,76903,10/09/2025 20:42,Basketball,,3811,10/09/2025 21:45,
1523,76903,22/09/2025 06:40,Basketball,,5973,22/09/2025 08:19,Match de championnat 🏀
1524,76903,14/10/2025 06:06,Basketball,,4180,14/10/2025 07:15,
1525,76903,26/10/2025 10:57,Basketball,,4339,26/10/2025 12:09,Match de championnat 🏀
1526,76903,30/10/2025 20:58,Basketball,,7033,30/10/2025 22:55,Match de championnat 🏀
1527,76903,06/11/2025 17:50,Basketball,,3689,06/11/2025 18:51,
1528,76903,15/11/2025 08:31,Basketball,,6162,15/11/2025 10:13,Match de championnat 🏀
1529,76903,16/11/2025 09:43,Basketball,,5319,16/11/2025 11:11,
1530,76903,06/12/2025 10:40,Basketball,,5446,06/12/2025 12:10,Match de championnat 🏀
1531,76903,11/12/2025 06:57,Basketball,,4331,11/12/2025 08:09,Match de championnat 🏀
1532,76903,14/12/2025 08:21,Basketball,,5020,14/12/2025 09:44,
1533,76903,02/01/2026 08:33,Basketball,,6637,02/01/2026 10:23,
1534,76903,08/01/2026 06:34,Basketball,,3694,08/01/2026 07:35,Match de championnat 🏀
1535,76903,25/01/2026 09:55,Basketball,,5094,25/01/2026 11:20,Match de championnat 🏀
1536,76903,14/03/2026 09:01,Basketball,,4941,14/03/2026 10:23,Match de championnat 🏀
1537,76903,21/03/2026 09:05,Basketball,,6580,21/03/2026 10:54,Match de championnat 🏀
1538,76903,28/03/2026 10:17,Basketball,,5572,28/03/2026 11:49,Match de championnat 🏀
1539,76903,13/04/2026 19:29,Basketball,,6652,13/04/2026 21:19,
1540,30351,25/07/2025 07:43,Runing,11210,2495,25/07/2025 08:24,Belle séance 🔥
1541,30351,08/11/2025 09:50,Runing,8744,2116,08/11/2025 10:25,
1542,30351,05/01/2026 19:39,Runing,5524,1541,05/01/2026 20:04,Belle séance 🔥
1543,20697,22/04/2025 20:38,Randonnée,11952,7738,22/04/2025 22:47,Sentier magnifique 🌿
1544,20697,23/04/2025 17:43,Randonnée,19260,14803,23/04/2025 21:49,Superbe panorama 🌄
1545,20697,03/05/2025 08:51,Randonnée,21185,16628,03/05/2025 13:28,Sentier magnifique 🌿
1546,20697,05/05/2025 17:10,Randonnée,24707,19126,05/05/2025 22:28,
1547,20697,20/05/2025 06:41,Randonnée,23866,14427,20/05/2025 10:41,Sentier magnifique 🌿
1548,20697,25/05/2025 09:53,Randonnée,18199,17793,25/05/2025 14:49,
1549,20697,15/06/2025 08:21,Randonnée,5533,4817,15/06/2025 09:41,Sentier magnifique 🌿
1550,20697,19/06/2025 19:20,Randonnée,16331,12509,19/06/2025 22:48,Sentier magnifique 🌿
1551,20697,01/07/2025 17:19,Randonnée,19895,14667,01/07/2025 21:23,Superbe panorama 🌄
1552,20697,12/07/2025 14:23,Randonnée,8366,7435,12/07/2025 16:27,Superbe panorama 🌄
1553,20697,19/07/2025 09:06,Randonnée,15579,9636,19/07/2025 11:46,Superbe panorama 🌄
1554,20697,22/07/2025 06:46,Randonnée,17087,10415,22/07/2025 09:39,Superbe panorama 🌄
1555,20697,05/08/2025 17:56,Randonnée,6411,6415,05/08/2025 19:43,Superbe panorama 🌄
1556,20697,06/08/2025 19:17,Randonnée,10581,6182,06/08/2025 21:00,Superbe panorama 🌄
1557,20697,15/08/2025 06:48,Randonnée,24140,15430,15/08/2025 11:05,Sentier magnifique 🌿
1558,20697,21/08/2025 08:33,Randonnée,22288,18608,21/08/2025 13:43,Sentier magnifique 🌿
1559,20697,25/08/2025 19:14,Randonnée,8008,6342,25/08/2025 20:59,Superbe panorama 🌄
1560,20697,15/09/2025 07:44,Randonnée,7556,7119,15/09/2025 09:42,Superbe panorama 🌄
1561,20697,25/09/2025 18:52,Randonnée,17617,14103,25/09/2025 22:47,Superbe panorama 🌄
1562,20697,28/09/2025 14:37,Randonnée,22289,15205,28/09/2025 18:50,Sentier magnifique 🌿
1563,20697,29/09/2025 08:54,Randonnée,21531,18383,29/09/2025 14:00,Sentier magnifique 🌿
1564,20697,30/09/2025 07:49,Randonnée,18113,15045,30/09/2025 11:59,Superbe panorama 🌄
1565,20697,03/10/2025 08:09,Randonnée,20104,12398,03/10/2025 11:35,Superbe panorama 🌄
1566,20697,15/10/2025 06:17,Randonnée,5936,4324,15/10/2025 07:29,Sentier magnifique 🌿
1567,20697,18/10/2025 10:07,Randonnée,23032,21284,18/10/2025 16:01,Superbe panorama 🌄
1568,20697,25/10/2025 11:32,Randonnée,19118,12379,25/10/2025 14:58,Sentier magnifique 🌿
1569,20697,07/11/2025 07:41,Randonnée,17534,10887,07/11/2025 10:42,Sentier magnifique 🌿
1570,20697,13/11/2025 06:38,Randonnée,14041,9850,13/11/2025 09:22,Sentier magnifique 🌿
